[-0.89983839, -0.52786786, -0.67174457, -0.98042311] ; 1
[-0.55126562, -0.45080049, -0.70762552, -0.80955667] ; 1
[-0.52489552, -0.7157517, -0.89974763, -0.62721097] ; 0
[-0.49989429, -0.50303925, -0.32936706, -0.57502193] ; 2
[-0.72265699, -0.71298026, -0.404332, -0.39272548] ; 3
[-0.77824159, -0.58227202, -0.78976182, -0.54906885] ; 3
[-0.26661056, -0.99264919, -0.859138, -0.89416892] ; 0
[-0.7077657, -0.78435983, -0.50719799, -0.26777592] ; 3
[-0.66867125, -1.00431239, -0.76637107, -0.79618615] ; 0
[-0.56314451, -1.25129956, -1.87992356, -0.54580484] ; 3
[-0.60436694, -0.77317329, -0.51871429, -0.41829717] ; 3
[-0.34907345, -0.65177757, -0.77374927, -1.1455876] ; 0
[-0.79934642, -0.50571677, -0.73934994, -0.73655869] ; 1
[-0.6746843, -0.58136052, -0.67939863, -0.9151112] ; 1
[-0.33275394, -0.59748949, -1.19005059, -0.60265486] ; 0
[-0.63648302, -0.76493373, -0.91316133, -0.69995995] ; 0
[-0.82392438, -0.36251895, -0.60692831, -0.45586033] ; 1
[-0.68089528, -0.84515184, -0.49008531, -0.80540678] ; 2
[-0.6109242, -0.84706216, -0.75471045, -0.65324172] ; 0
[-0.79184257, -0.78910295, -0.48327911, -0.43809812] ; 3
[-0.54321235, -0.50387206, -0.63179659, -0.66675698] ; 1
[-0.62416845, -0.51869834, -0.72438145, -0.52926987] ; 1
[-0.8768001, -1.22054255, -0.42280853, -0.85656287] ; 2
[-1.35406976, -0.76089436, -0.55078503, -0.87085382] ; 2
[-0.48148441, -0.40300813, -0.99838619, -0.89933053] ; 1
[-0.41283035, -0.34205135, -0.39751588, -0.82687569] ; 1
[-0.40094022, -0.5891125, -1.19024011, -0.41425858] ; 0
[-0.50941842, -0.9147937, -0.8192789, -0.70722628] ; 0
[-0.6099444, -0.82652562, -0.59450765, -0.7614013] ; 2
[-0.57792767, -1.04625877, -1.2192149, -0.47388492] ; 3
[-0.54246393, -0.79891893, -0.77820616, -1.2126993] ; 0
[-0.78589889, -0.79805283, -1.31532802, -0.58593994] ; 3
[-0.88815146, -0.69464101, -0.56888668, -0.54549007] ; 3
[-0.6050839, -1.18115401, -0.39201135, -0.69689438] ; 2
[-2.14386884, -0.88250666, -0.35984958, -1.10833348] ; 2
[-0.5637971, -0.57211405, -0.7012084, -0.55796272] ; 3
[-0.8051404, -1.2282707, -0.5233123, -0.60012187] ; 2
[-0.82130912, -0.79007736, -0.60469168, -0.7515256] ; 2
[-0.73085723, -0.75592285, -0.98176791, -0.53894333] ; 3
[-0.68868075, -0.57956586, -0.47467246, -0.63330063] ; 2
[-0.50013292, -0.9141499, -0.58130293, -0.46762415] ; 3
[-0.72579683, -0.75043428, -0.57872752, -0.59515955] ; 2
[-0.37819825, -0.71953098, -0.42340801, -0.63209548] ; 0
[-0.55829092, -0.54439494, -0.85912927, -0.81164592] ; 1
[-0.56674435, -0.75648381, -0.57644351, -0.56432219] ; 3
[-0.80771814, -0.50531626, -0.69659053, -0.57478612] ; 1
[-0.75217591, -0.43963745, -0.76996008, -0.6318871] ; 1
[-0.83507921, -0.69758244, -0.53005398, -0.63272463] ; 2
[-0.38314259, -0.42374789, -0.67059185, -0.37651447] ; 3
[-0.54093562, -0.41837878, -0.78172285, -0.38689895] ; 3
[-0.41747465, -0.71401618, -0.5918962, -0.51524814] ; 0
[-0.26836115, -0.40536346, -0.73688126, -0.50516143] ; 0
[-0.41470841, -0.72154266, -0.78025327, -0.78174265] ; 0
[-0.6024922, -1.09337756, -0.43372066, -0.69888568] ; 2
[-0.72731863, -0.50666387, -1.10542583, -0.85039165] ; 1
[-0.66261497, -0.47480555, -0.87162106, -0.79951582] ; 1
[-0.65374321, -0.48172678, -0.66855335, -0.62787839] ; 1
[-1.40339039, -0.54612127, -0.44656903, -0.67387585] ; 2
[-0.97433838, -0.61419608, -0.49839613, -0.80559278] ; 2
[-0.71147918, -0.74964219, -0.42268427, -0.70445362] ; 2
[-0.52735817, -0.71427769, -0.88050859, -0.59181127] ; 0
[-0.79754634, -0.52179192, -0.69935916, -0.66706591] ; 1
[-0.6647048, -0.50314225, -0.65415174, -0.53669521] ; 1
[-0.67043281, -0.66853062, -0.56330926, -0.54013623] ; 3
[-0.83389738, -0.82787409, -0.75831318, -0.7090138] ; 3
[-0.88455598, -0.45031637, -0.82849028, -0.75953094] ; 1
[-0.48409647, -0.57066313, -1.01990861, -0.53341318] ; 0
[-0.57952407, -0.61518533, -0.73635671, -0.96328202] ; 0
[-0.50408023, -0.58679777, -0.77928963, -0.67196566] ; 0
[-0.82717532, -1.02722366, -0.76637036, -0.36224586] ; 3
[-0.71986034, -0.50063975, -0.87661805, -0.56105723] ; 1
[-0.61050071, -0.62754677, -0.46514475, -0.9564453] ; 2
[-0.32394452, -0.58781233, -0.69413107, -0.63574459] ; 0
[-0.42508135, -0.82763672, -0.66271086, -0.65839786] ; 0
[-0.81289414, -0.97416264, -0.58998657, -0.65976799] ; 2
[-0.77623339, -1.42682434, -0.78843074, -0.61763195] ; 3
[-0.87341422, -0.7896846, -0.73327594, -0.70330928] ; 3
[-1.48994593, -1.22875712, -0.83635877, -0.17849929] ; 3
[-0.5846288, -0.93674449, -1.41805239, -0.77957271] ; 0
[-0.97344833, -0.59005653, -0.51326257, -0.53087754] ; 2
[-0.27113828, -0.92296487, -0.26277242, -0.63027475] ; 2
[-0.64787805, -0.44623288, -0.75861199, -0.91229911] ; 1
[-0.38033894, -0.42565726, -0.37340163, -0.88148623] ; 2
[-0.43856381, -0.60270484, -0.54049448, -0.70056546] ; 0
[-0.44329981, -0.76888208, -0.60738965, -0.69272725] ; 0
[-0.47403674, -0.35485403, -0.69909901, -0.36107777] ; 1
[-0.6218271, -0.47172107, -0.69107087, -0.54104757] ; 1
[-0.44489579, -0.81311219, -0.55696384, -0.75197683] ; 0
[-0.55935456, -0.65169925, -0.94454072, -1.01009977] ; 0
[-0.55677663, -0.88176375, -0.823808, -0.27239085] ; 3
[-0.73622126, -0.38063183, -0.51694988, -0.60428112] ; 1
[-0.52609156, -0.78322702, -0.69739028, -0.61931374] ; 0
[-0.61338298, -0.62289422, -0.60870102, -0.60320116] ; 3
[-0.7810117, -0.60651017, -0.82480535, -0.80952242] ; 1
[-0.57347963, -0.77212881, -0.76944132, -0.50657281] ; 3
[-1.14721322, -0.49655321, -0.8637743, -1.25565086] ; 1
[-0.53802788, -0.7791075, -0.87885376, -0.33025041] ; 3
[-0.73393496, -0.6558331, -0.83859092, -0.69035691] ; 1
[-0.71832619, -0.40590223, -0.74003492, -0.52304395] ; 1
[-0.81517864, -0.61844665, -0.46354027, -0.46716117] ; 2
[-0.43526938, -0.55738618, -0.65529327, -0.28004828] ; 3
[-0.66703206, -0.71162345, -0.68141745, -0.29555026] ; 3
[-0.60405672, -1.02510693, -0.66264239, -0.33181008] ; 3
[-0.52925243, -1.04617702, -0.62933781, -0.60271901] ; 0
[-0.28682848, -0.39077068, -0.43195684, -0.5624494] ; 0
[-1.2256516, -0.83189631, -0.63795148, -0.62597835] ; 3
[-0.54568978, -0.94144566, -0.52417409, -0.85147961] ; 2
[-0.63045587, -0.77732154, -0.6977148, -0.39895975] ; 3
[-0.50328496, -0.6741564, -0.31027768, -0.58495874] ; 2
[-0.23380304, -0.6207454, -0.42849313, -0.26568589] ; 0
[-0.35707594, -0.61648858, -0.49565748, -0.46740273] ; 0
[-0.4000803, -1.05981143, -0.6670581, -0.52766641] ; 0
[-0.58098388, -0.63280207, -0.51272035, -0.45502248] ; 3
[-0.35711058, -0.37938214, -0.65341642, -0.39853366] ; 0
[-0.8154198, -0.37409421, -0.68864005, -0.63499669] ; 1
[-0.28771993, -0.22723123, -0.58735952, -0.85462755] ; 1
[-0.4789914, -0.31455309, -0.28567204, -0.89721684] ; 2
[-0.84455049, -0.83898436, -0.47342457, -0.67599005] ; 2
[-0.74550421, -0.69617485, -0.88487866, -0.39110865] ; 3
[-0.77898443, -0.33318556, -0.5458926, -0.82741414] ; 1
[-0.73586316, -0.34171195, -0.964512, -0.78408955] ; 1
[-0.74517642, -0.47480964, -0.76172317, -0.3901891] ; 3
[-0.59627417, -0.89240154, -0.51307643, -0.54844072] ; 2
[-0.65016357, -0.6865479, -0.32676976, -0.94411261] ; 2
[-1.07044833, -0.48309683, -0.77542431, -1.07174327] ; 1
[-1.60760732, -0.89323082, -0.83782758, -0.87059027] ; 2
[-0.70555053, -0.88873715, -1.25707049, -0.53805042] ; 3
[-0.46237339, -0.80150548, -0.62194079, -0.92611345] ; 0
[-0.66025766, -0.89022851, -0.45411759, -0.55665895] ; 2
[-0.3851873, -0.59329102, -0.72881132, -0.28897134] ; 3
[-0.90665261, -0.7306361, -0.5764364, -0.57512] ; 3
[-0.75107321, -0.77264383, -0.79334658, -1.13348969] ; 0
[-0.92475426, -0.65311417, -0.90331962, -0.75720914] ; 1
[-1.14098723, -0.69230975, -0.56149217, -0.63802235] ; 2
[-0.91854697, -0.9353682, -0.40613789, -0.71812242] ; 2
[-1.20744975, -0.77763387, -0.2022679, -1.00653359] ; 2
[-1.00713662, -0.55232415, -0.71548943, -0.6652803] ; 1
[-0.68762017, -0.70513539, -0.45614564, -0.26412433] ; 3
[-0.5995885, -0.70485751, -0.85601928, -1.28003518] ; 0
[-0.54677567, -0.72262133, -0.64245883, -0.77076393] ; 0
[-0.4616363, -0.74687725, -0.83827968, -0.7634439] ; 0
[-0.75378654, -1.0984327, -0.52504956, -0.93204809] ; 2
[-0.95503991, -0.65097578, -0.82210708, -0.71147159] ; 1
[-0.7857648, -1.13009077, -0.95584896, -0.53244202] ; 3
[-1.10070287, -0.23972638, -0.36813037, -0.95501336] ; 1
[-0.74218605, -0.5825924, -0.45286906, -0.59397582] ; 2
[-1.06051278, -0.48254553, -0.81512177, -0.7970184] ; 1
[-0.55082515, -0.6472936, -0.61473564, -0.62739457] ; 0
[-0.7437184, -0.45083913, -0.48005421, -0.51358243] ; 1
[-1.00498052, -0.51085004, -0.80195433, -1.08669111] ; 1
[-0.81988659, -0.48925473, -0.38944371, -1.03117022] ; 2
[-0.54867306, -0.6747238, -0.86952762, -0.72330224] ; 0
[-0.56657461, -1.68394675, -1.17893001, -1.21803232] ; 0
[-1.30208591, -0.80274706, -0.90990891, -0.73658644] ; 3
[-0.85710713, -0.59202996, -0.45833263, -0.53570497] ; 2
[-0.8246033, -0.41004907, -0.63753267, -0.93175235] ; 1
[-0.51631233, -0.54466974, -0.51314915, -0.76318068] ; 2
[-0.62263478, -0.40682031, -0.66078322, -0.30833751] ; 3
[-1.26189566, -1.26460848, -0.6462339, -0.95414026] ; 2
[-0.95869584, -0.93298979, -1.00440282, -0.66157161] ; 3
[-0.63437688, -0.63661027, -0.773723, -0.4227274] ; 3
[-0.6303833, -0.60810168, -0.503918, -0.22795388] ; 3
[-0.42529462, -0.59793691, -0.66930461, -0.59670968] ; 0
[-1.18499492, -0.60905423, -0.47674902, -0.72626635] ; 2
[-0.36998778, -0.83216194, -0.54340863, -0.79844312] ; 0
[-0.81773246, -0.68861492, -0.58372981, -0.84166049] ; 2
[-0.69506425, -0.70036317, -0.5669602, -0.75315303] ; 2
[-0.82729407, -0.34164539, -0.88875307, -1.02432596] ; 1
[-0.68077687, -0.42504368, -0.61216615, -0.53212624] ; 1
[-1.01925931, -0.63114437, -0.55591243, -0.37361833] ; 3
[-0.87810979, -0.21760167, -0.83046664, -0.59779665] ; 1
[-0.70611403, -0.89969666, -0.66381534, -0.50723363] ; 3
[-0.40230978, -0.78996633, -0.70823387, -0.94765639] ; 0
[-0.98667346, -0.76938757, -0.60218768, -0.27565034] ; 3
[-1.03794094, -0.50785623, -0.75399169, -0.72280003] ; 1
[-0.78642898, -0.52181373, -0.39896624, -0.73375404] ; 2
[-0.75394127, -0.65510103, -0.35344534, -0.69040543] ; 2
[-0.5966231, -0.54926836, -0.60794142, -0.66124162] ; 1
[-0.96371283, -0.61036781, -0.60650526, -0.42840597] ; 3
[-0.80818665, -0.36999289, -0.54024911, -0.58231162] ; 1
[-1.24132714, -0.73497377, -0.81143311, -0.48558209] ; 3
[-0.3639129, -0.46250857, -0.51651603, -0.66568976] ; 0
[-0.53712709, -0.50846365, -0.69830677, -0.71798592] ; 1
[-0.51448657, -0.66093208, -0.59450201, -0.60799374] ; 0
[-1.01521857, -0.43974741, -1.15705612, -0.85386375] ; 1
[-0.88083288, -0.68383868, -0.85625642, -0.54221553] ; 3
[-0.50151482, -0.65614117, -0.42979868, -0.65727384] ; 2
[-0.62304589, -0.76572363, -0.4089263, -0.36706712] ; 3
[-0.73735795, -0.53709948, -0.83031607, -0.56398172] ; 1
[-0.37112787, -0.81195148, -0.82584656, -0.71157025] ; 0
[-0.43504017, -0.75499552, -0.8577118, -0.64243165] ; 0
[-0.42305199, -0.95107042, -0.74850352, -0.2364096] ; 3
[-0.51769453, -0.8300823, -0.63425667, -0.60319212] ; 0
[-0.38794061, -0.28659831, -0.63414102, -0.53062305] ; 1
[-0.56306191, -0.71076337, -0.66300051, -1.00715754] ; 0
[-0.91602183, -0.72217976, -0.82246934, -1.4810721] ; 1
[-0.7554394, -0.5078952, -1.86347088, -0.87100341] ; 1
[-0.71856751, -0.55096737, -1.04744194, -0.78590043] ; 1
[-0.90928527, -1.1625594, -0.60566379, -0.51923922] ; 3
[-0.34663113, -0.32370292, -0.50954365, -0.43967851] ; 1
[-0.7226247, -0.30259124, -0.47390381, -0.71278432] ; 1
[-0.34171711, -1.01113554, -0.61055206, -0.88824909] ; 0
[-0.3928556, -0.73454366, -1.11235415, -0.7632935] ; 0
[-0.32463317, -0.55896639, -0.63864543, -0.78360979] ; 0
[-0.66070451, -0.47745397, -0.36327344, -0.56845754] ; 2
[-0.28674249, -0.94964631, -0.9830353, -0.59616803] ; 0
[-0.41221053, -0.65134506, -0.32473958, -0.64194222] ; 2
[-0.63824485, -0.79378289, -0.63736868, -0.72825942] ; 2
[-0.60907011, -0.80092277, -0.65706243, -0.94283729] ; 0
[-0.76716569, -0.81183426, -0.59576812, -0.87864163] ; 2
[-0.78149339, -0.72935923, -0.64669397, -0.58440685] ; 3
[-1.00722937, -0.73560115, -0.77114169, -1.03532961] ; 1
[-0.74850441, -0.32109688, -0.66608891, -0.69906377] ; 1
[-0.53113218, -0.63405385, -0.3855644, -0.72193992] ; 2
[-0.6426235, -0.64474522, -0.88598178, -0.77222013] ; 0
[-0.98070477, -0.83832132, -0.79896799, -0.73145479] ; 3
[-1.16732435, -0.67946717, -0.66112505, -0.96804102] ; 2
[-0.77024967, -0.47122431, -0.44855393, -1.02631181] ; 2
[-0.46031736, -1.00006202, -0.78850628, -0.61854327] ; 0
[-0.44018738, -0.98958803, -0.37766426, -0.55980685] ; 2
[-0.56173845, -0.92246434, -0.65223613, -0.78186499] ; 0
[-0.78893683, -0.79058965, -0.77416463, -0.5272892] ; 3
[-0.78704021, -0.89157412, -0.94824049, -0.68780424] ; 3
[-0.68801215, -0.49992153, -0.63444723, -0.78333353] ; 1
[-0.4845469, -1.02028364, -0.71410033, -0.34488151] ; 3
[-0.52440656, -0.58486697, -0.77128234, -0.97192174] ; 0
[-0.50296601, -0.54306171, -0.69020391, -0.79563588] ; 0
[-0.78874808, -1.07860155, -0.66697959, -0.47966951] ; 3
[-0.42641751, -1.05414077, -1.13167253, -0.58346964] ; 0
[-0.43912192, -0.89204327, -0.94636458, -1.19816751] ; 0
[-0.93239175, -0.97492103, -0.29929636, -0.90921157] ; 2
[-0.71285729, -0.51767792, -0.59351703, -0.868741] ; 1
[-0.88246833, -0.77159092, -0.76278082, -0.3740511] ; 3
[-0.95050609, -0.76318755, -0.89834804, -0.69970614] ; 3
[-0.75305894, -0.65960388, -0.44068346, -0.7917945] ; 2
[-0.84434698, -0.57434067, -0.66984863, -0.77519546] ; 1
[-0.90257906, -0.73442695, -0.67532219, -0.51690435] ; 3
[-0.73063087, -1.08128506, -0.46518004, -0.7675956] ; 2
[-0.8771453, -0.46322508, -0.66970939, -0.97469319] ; 1
[-0.8511253, -0.33439987, -0.60758876, -0.61097175] ; 1
[-0.71960087, -0.7492158, -0.61981125, -0.83428019] ; 2
[-0.53147926, -0.81932286, -0.69422763, -1.39592244] ; 0
[-0.66834485, -0.82151732, -1.28908893, -0.79970512] ; 0
[-0.52250994, -0.85813912, -0.65573321, -0.73468487] ; 0
[-1.04644425, -0.77171908, -0.45263367, -0.51795543] ; 2
[-0.51700478, -0.73933755, -0.90076184, -0.59434181] ; 0
[-0.69824855, -0.80169913, -0.48966048, -0.76305511] ; 2
[-0.54731351, -0.6203858, -0.34451825, -0.59317464] ; 2
[-0.63156816, -0.36910775, -0.73969033, -0.66925916] ; 1
[-0.78085448, -0.63977449, -0.61692624, -0.69056978] ; 2
[-0.78872208, -0.37581385, -0.48608034, -0.53248325] ; 1
[-0.79265177, -1.08800011, -0.62293353, -0.92255587] ; 2
[-0.63065315, -0.86403537, -0.49449567, -0.82187294] ; 2
[-0.88216621, -0.53111002, -0.83639644, -0.47929727] ; 3
[-0.51647467, -0.62790092, -0.53274667, -0.56657955] ; 0
[-0.48768574, -0.9572304, -0.61222756, -0.79806764] ; 0
[-0.43006808, -0.54930368, -0.59143759, -0.77748876] ; 0
[-0.55359801, -0.56742883, -0.65504911, -0.50869287] ; 3
[-0.74301804, -0.76406319, -0.7560919, -0.43366689] ; 3
[-0.56371019, -0.66107283, -0.6927822, -0.64498755] ; 0
[-0.86253388, -0.63349614, -0.8862845, -0.40759647] ; 3
[-0.88125507, -0.57863811, -1.17645227, -0.61469637] ; 1
[-0.56226542, -0.56323209, -0.33814921, -0.32610988] ; 3
[-0.84125615, -0.26016365, -0.8703487, -0.39487173] ; 1
[-1.27596826, -0.47140112, -0.30108985, -0.55968175] ; 2
[-0.07548917, -0.65447919, -0.90957788, -1.25689378] ; 0
[-0.4752813, -0.69405188, -0.80141062, -0.80783253] ; 0
[-1.09157398, -0.94188011, -0.890319, -0.21501285] ; 3
[-0.67461843, -0.32967842, -0.77500418, -0.7013281] ; 1
[-0.97344509, -0.66083125, -0.62259857, -0.4268652] ; 3
[-0.88001167, -0.81945429, -0.70056416, -0.58567457] ; 3
[-0.51612906, -0.43287652, -0.79559011, -0.3989345] ; 3
[-0.44066793, -0.5854876, -0.63603231, -1.00530353] ; 0
[-0.28668972, -0.60530018, -0.57018434, -1.32721442] ; 0
[-0.44104662, -0.28530367, -0.98502118, -0.80367568] ; 1
[-0.43773064, -0.60101457, -0.78927771, -0.68248727] ; 0
[-0.66111178, -0.48480717, -0.64182989, -0.71203689] ; 1
[-0.74326004, -0.85413797, -0.90948595, -0.80857351] ; 0
[-0.57631036, -0.47525679, -0.47448331, -0.3775941] ; 3
[-0.58533876, -0.26154375, -0.25024995, -0.39603947] ; 2
[-1.19946016, -0.64689122, -1.05084493, -0.92515748] ; 1
[-0.47454819, -0.95202144, -0.85767489, -0.98015797] ; 0
[-0.6026256, -0.78272224, -0.78468078, -1.40490111] ; 0
[-1.23107827, -0.99238103, -0.39461015, -1.16427972] ; 2
[-0.74745194, -0.80305897, -0.68368298, -0.37081651] ; 3
[-0.69612335, -0.60239707, -0.5981037, -0.83498029] ; 2
[-0.64580737, -0.65218241, -0.64270522, -0.54345951] ; 3
[-0.71447454, -0.68412371, -0.71525648, -0.50576711] ; 3
[-0.52883838, -0.63291644, -0.39427936, -0.67857494] ; 2
[-0.60266671, -0.48494749, -0.48405005, -0.69705843] ; 2
[-0.67598477, -0.76694253, -0.4478037, -1.24151565] ; 2
[-0.80432472, -0.45388672, -0.9742062, -0.28262884] ; 3
[-1.12130416, -0.58798353, -0.35217759, -0.77575491] ; 2
[-0.82698445, -0.73872578, -0.62388581, -0.36043898] ; 3
[-1.05596881, -0.71007014, -0.34959217, -0.58469899] ; 2
[-0.83420253, -0.40222952, -0.36101381, -0.87472044] ; 2
[-0.81150344, -0.77304483, -0.89674142, -0.5851457] ; 3
[-0.31830477, -0.98145999, -0.94001258, -0.56892416] ; 0
[-0.64045499, -0.48048523, -1.01823459, -0.15287728] ; 3
[-0.65699034, -0.64442757, -0.5105748, -0.46915392] ; 3
[-0.7086988, -0.44611318, -0.69235479, -0.82904693] ; 1
[-0.87785885, -0.53020544, -1.13080858, -0.46684109] ; 3
[-1.00534523, -0.88489093, -0.62209756, -1.29772765] ; 2
[-0.9194803, -0.97587671, -1.25766159, -0.9624557] ; 0
[-0.7393583, -0.78207118, -0.53728622, -0.67458289] ; 2
[-0.58424174, -0.47991846, -0.15881924, -1.18597705] ; 2
[-0.41552949, -0.3872613, -0.72676279, -0.56544889] ; 1
[-0.52543281, -0.73245993, -0.57593505, -0.47990395] ; 3
[-0.83489695, -0.58437471, -1.05336107, -1.12443994] ; 1
[-0.6999317, -0.61382713, -1.56298026, -0.85149862] ; 1
[-0.58670264, -0.80550646, -0.4322568, -0.61802622] ; 2
[-0.54208897, -1.07222307, -0.86017408, -0.61892945] ; 0
[-0.6165542, -0.7077676, -0.69696943, -0.64536377] ; 0
[-0.78178766, -0.63936585, -0.44796831, -0.84378935] ; 2
[-0.69388044, -0.57964461, -0.9670473, -0.38907402] ; 3
[-0.8408128, -0.81928676, -0.65445326, -0.48337041] ; 3
[-0.61476165, -0.79279309, -0.5784255, -0.49682235] ; 3
[-0.58944889, -0.61224548, -0.38252658, -0.72555187] ; 2
[-0.27745251, -0.56761115, -0.58790408, -0.58072049] ; 0
[-0.39409912, -0.68709138, -0.74236159, -1.06338712] ; 0
[-0.90270553, -0.93595666, -1.0347465, -0.77521751] ; 3
[-0.92589807, -0.59302508, -0.99789102, -0.99469638] ; 1
[-0.80159452, -0.72396116, -0.44768943, -0.68406292] ; 2
[-0.95456893, -0.56838705, -0.75873092, -0.56018354] ; 3
[-0.54039772, -0.45178664, -0.53947272, -0.84410934] ; 1
[-0.54204887, -0.89669951, -0.7288661, -0.32682182] ; 3
[-0.8711106, -0.38072891, -0.95348759, -0.97130515] ; 1
[-0.58007724, -0.95437512, -0.68939155, -0.42930307] ; 3
[-0.87417357, -0.67178038, -0.71648827, -0.48277621] ; 3
[-0.95411334, -0.54998151, -0.50748772, -0.7067037] ; 2
[-0.36115869, -1.07173063, -0.56790806, -0.66864663] ; 0
[-0.49900883, -0.64823082, -0.66535106, -0.40291423] ; 3
[-0.96268488, -0.605219, -0.51159729, -0.71078537] ; 2
[-0.80622444, -0.43633899, -0.76810455, -0.53832975] ; 1
[-0.35407614, -0.69165641, -0.42425084, -0.58662328] ; 0
[-1.16603295, -0.93314498, -0.97616384, -0.44101039] ; 3
[-0.73917566, -0.39143013, -0.77865756, -0.69201836] ; 1
[-0.5971126, -0.50048817, -1.22119084, -1.0165163] ; 1
[-0.70463694, -1.00581773, -0.80446581, -0.47914559] ; 3
[-0.34295235, -0.76959706, -0.73168378, -0.86424163] ; 0
[-0.79273323, -0.86490724, -0.69965938, -0.79178535] ; 2
[-0.61062872, -0.58314214, -0.75279481, -0.74178886] ; 1
[-0.84262566, -0.83713346, -0.56560386, -0.65747336] ; 2
[-0.8547904, -0.80461894, -1.25303522, -0.57846708] ; 3
[-0.4907243, -0.56477465, -0.2917527, -0.21572309] ; 3
[-0.61358373, -0.74213263, -0.83906624, -0.87980821] ; 0
[-0.37344794, -0.45309642, -0.47521348, -0.5008853] ; 0
[-0.62284624, -0.70150885, -0.54040875, -0.74143683] ; 2
[-0.29650579, -0.89353713, -0.63959192, -1.02926566] ; 0
[-0.65261055, -0.78279041, -0.4427644, -0.71511608] ; 2
[-0.85655289, -1.0351118, -1.16465203, -0.84669871] ; 3
[-0.75237154, -0.94210151, -0.71147892, -0.4052855] ; 3
[-0.50683225, -0.60987063, -0.87262653, -0.63339704] ; 0
[-0.75456495, -0.63518577, -0.72298639, -1.09541318] ; 1
[-0.51972547, -0.58829584, -0.47624094, -0.6481679] ; 2
[-0.49181751, -0.68620174, -0.59870868, -0.74695676] ; 0
[-0.72707943, -0.67052505, -1.02916825, -0.68406889] ; 1
[-0.69526982, -0.73809481, -1.04907597, -0.70882626] ; 0
[-0.61998646, -0.64723259, -1.18888005, -0.46098432] ; 3
[-0.33058279, -0.4230038, -0.79247179, -0.72813116] ; 0
[-0.14810373, -0.58803181, -0.66169631, -0.3911529] ; 0
[-0.16033005, -0.4213319, -0.70853626, -0.33708331] ; 0
[-0.6404556, -0.36093015, -0.79932867, -0.83091019] ; 1
[-0.67541296, -0.14781133, -0.52231488, -0.95575733] ; 1
[-0.78846602, -0.92248767, -0.58678862, -0.67415463] ; 2
[-0.47698229, -1.06503485, -1.38484679, -0.6099856] ; 0
[-0.49117239, -0.70359628, -0.74784289, -0.68408504] ; 0
[-0.57309637, -0.92052427, -0.91304711, -0.61579771] ; 0
[-1.29226602, -0.40068829, -0.74937988, -0.64167059] ; 1
[-0.52245992, -0.74060284, -0.79216531, -0.39869455] ; 3
[-0.41438957, -0.77224507, -0.5375178, -0.6935031] ; 0
[-0.7582654, -0.64970373, -0.47968688, -0.65661506] ; 2
[-0.93960122, -0.80275567, -0.64400006, -0.78727231] ; 2
[-0.46082086, -0.55208254, -0.64262634, -1.07722996] ; 0
[-0.73331035, -0.96959351, -0.44683448, -0.70526016] ; 2
[-0.76824612, -0.7833863, -0.66326212, -0.68581385] ; 2
[-0.80987886, -0.50085883, -0.36562613, -1.17661099] ; 2
[-0.2470708, -0.40062771, -0.73151651, -0.60997427] ; 0
[-0.97421769, -0.83583397, -0.52034448, -0.73142249] ; 2
[-0.71653155, -0.71614967, -0.43056943, -0.9312103] ; 2
[-0.60242996, -0.62910122, -0.67435606, -0.68389619] ; 0
[-0.42522095, -0.678939, -0.75842375, -0.63392365] ; 0
[-0.85879252, -0.76275814, -0.47727746, -1.10962187] ; 2
[-0.7666778, -0.77660019, -0.80041059, -0.88585991] ; 0
[-0.50205603, -0.45053344, -0.66255537, -0.73913736] ; 1
[-0.63026106, -0.69570364, -0.49604672, -0.86573591] ; 2
[-0.73432072, -1.16029696, -0.49384861, -0.5724147] ; 2
[-0.4041285, -0.71518435, -0.93738807, -0.57588341] ; 0
[-1.36323433, -0.42812192, -0.86227007, -0.5658646] ; 1
[-0.41375911, -0.6143555, -0.70948867, -0.76180599] ; 0
[-0.65061538, -0.6210763, -0.28817815, -0.50675144] ; 2
[-0.32640839, -0.74802762, -0.45871335, -0.6210771] ; 0
[-0.7742286, -0.35712518, -0.78683377, -0.52835013] ; 1
[-0.84184377, -0.46726627, -0.37175757, -0.64755708] ; 2
[-0.56840049, -0.48156367, -0.87384416, -0.47444957] ; 3
[-0.72299704, -0.69484721, -0.60472861, -0.750262] ; 2
[-0.88104752, -0.51582153, -0.6453344, -1.22904154] ; 1
[-0.85835677, -0.44354202, -0.76497286, -0.75568048] ; 1
[-0.56697981, -0.7932059, -0.89620068, -0.61418223] ; 0
[-0.65644455, -0.50810085, -0.78808929, -0.71881157] ; 1
[-1.04804395, -0.58323129, -0.50331291, -0.54371022] ; 2
[-0.75697049, -0.79903273, -0.68539849, -0.83966597] ; 2
[-0.61186659, -0.91857585, -0.50970282, -1.02936241] ; 2
[-0.87426304, -0.73417832, -0.55932278, -0.79228376] ; 2
[-0.3080017, -0.76959367, -0.93225037, -0.86784182] ; 0
[-0.50925313, -0.27176149, -0.6102904, -1.0463947] ; 1
[-0.72607466, -0.94766002, -0.67409109, -0.73907365] ; 2
[-0.57888048, -0.61403287, -0.73553898, -0.72573333] ; 0
[-0.65053642, -0.44016157, -0.3984247, -0.55281711] ; 2
[-0.85763925, -0.77187256, -0.58339933, -0.30784369] ; 3
[-0.72970096, -0.80374556, -0.4269825, -0.50299658] ; 2
[-0.79937791, -0.51582395, -0.66391766, -0.39366183] ; 3
